ftc.delta_t,ftc.goal_count,config.dummy,action.delta,state.value,reward,terminal,time,simulator,predict,sim_id,statistics.episode_reward,statistics.episode_count,statistics.episode_rate,statistics.iteration_count,statistics.iteration_rate
,,,,,,,,,,,,,,,
-4436820.0,,,,,,,,,,,,,,,
1155.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,672,191
1238.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,673,191
1184.0000000004657,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,674,191
1294.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,675,191
1172.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,676,191
1255.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,677,191
1269.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,678,191
1312.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,679,191
1373.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,680,191
1310.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,681,191
1360.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,682,191
1322.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,683,191
1268.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,684,190
1621.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,685,190
1530.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,686,190
1404.9999999995343,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,687,190
1299.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,688,190
1362.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,689,190
1415.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,690,190
1338.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,691,190
1290.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,692,190
1404.9999999995343,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,693,190
1366.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,694,190
1498.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,695,190
1341.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,696,190
1404.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,697,190
1275.9999999997672,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,698,190
1332.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,699,190
1427.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,700,190
1411.0000000002328,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,701,191
1331.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,702,191
1323.0000000002328,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,703,191
1276.0000000002328,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,704,191
1456.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,705,191
1277.9999999995343,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,706,191
1268.9999999997672,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,707,191
1248.9999999995343,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,708,191
1280.9999999995343,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,709,191
1312.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,710,191
1274.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,711,191
1266.9999999997672,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,712,191
1269.9999999997672,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,713,191
1219.0000000002328,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,714,191
1324.0000000002328,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,715,191
1226.9999999995343,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,716,191
1218.0000000002328,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,717,191
1172.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,718,191
1283.9999999997672,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,719,191
1394.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,720,191
1309.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,721,191
1270.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,722,191
1237.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,723,191
1247.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,724,191
1415.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,725,191
1267.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,726,191
1299.0,0,,0,2,0,False,2018-07-17 16:46:38,find_the_center_sim,False,3928866344,0,155,49,727,191
